,Class Prefix,Class Number,Class title,Class day,start_time,finish_time,Class instructor,Class location
380,ECS,101-15,Emory Edge,W,5:00pm,5:50pm,Shari Obrentz,Callaway Center C203
381,ECS,101-16,Emory Edge,W,5:00pm,5:50pm,Shari Obrentz,Emerson Chemistry Bldg. E363
382,ECS,101-17,Emory Edge,W,5:00pm,5:50pm,Shari Obrentz,Anthropology Building 107
383,ECS,101-18,Emory Edge,W,5:00pm,5:50pm,Shari Obrentz,Math & Science Center W307C
384,ECS,101-19,Emory Edge,W,5:00pm,5:50pm,Shari Obrentz,Math & Science Center N301
385,ECS,101-20,Emory Edge,W,5:00pm,5:50pm,Shari Obrentz,Callaway Center S102
386,ECS,101-21,Emory Edge,Th,8:30am,9:20am,Shari Obrentz,Math & Science Center W307C
387,ECS,101-22,Emory Edge,Th,8:30am,9:20am,Shari Obrentz,Anthropology Building 107
388,ECS,101-23,Emory Edge,Th,8:30am,9:20am,Shari Obrentz,Math & Science Center N301
389,ECS,101-24,Emory Edge,Th,8:30am,9:20am,Shari Obrentz,Math & Science Center N302
390,ECS,101-25,Emory Edge,Th,8:30am,9:20am,Shari Obrentz,Anthropology Building 105
391,ECS,101-26,Emory Edge,Th,4:00pm,4:50pm,Shari Obrentz,Math & Science Center N301
392,ECS,101-27,Emory Edge,Th,4:00pm,4:50pm,Shari Obrentz,Woodruff Library 875
393,ECS,101-28,Emory Edge,Th,4:00pm,4:50pm,Shari Obrentz,New Psyc Bldg 235 (36 Eagle Ro
394,ECS,101-29,Emory Edge,Th,4:00pm,4:50pm,Shari Obrentz,Callaway Center S103
395,ECS,101-30,Emory Edge,Th,4:00pm,4:50pm,Shari Obrentz,Tarbutton Hall 111
396,ECS,101-31,Emory Edge,Th,4:00pm,4:50pm,Shari Obrentz,Math & Science Center W307C
397,ECS,101-32,Emory Edge,Th,4:00pm,4:50pm,Shari Obrentz,New Psyc Bldg 225 (36 Eagle Ro
398,ECS,101-33,Emory Edge,Th,4:00pm,4:50pm,Shari Obrentz,New Psyc Bldg 220 (36 Eagle Ro
399,ECS,101-34,Emory Edge,Th,4:00pm,4:50pm,Shari Obrentz,Anthropology Building 105
400,ECS,101-35,Emory Edge,Th,5:00pm,5:50pm,Shari Obrentz,Emerson Chemistry Bldg. E363
401,ECS,101-36,Emory Edge,Th,5:00pm,5:50pm,Shari Obrentz,Emerson Chemistry Bldg. E102
402,ECS,101-37,Emory Edge,Th,5:00pm,5:50pm,Shari Obrentz,Callaway Center S103
403,ECS,101-38,Emory Edge,Th,5:00pm,5:50pm,Shari Obrentz,Candler Library 124
404,ECS,101-39,Emory Edge,Th,5:00pm,5:50pm,Shari Obrentz,Anthropology Building 105
405,ECS,101-40,Emory Edge,Th,5:00pm,5:50pm,Shari Obrentz,Math & Science Center W307C
406,ECS,101-41,Emory Edge,Th,5:00pm,5:50pm,Shari Obrentz,Math & Science Center N302
407,ECS,101-42,Emory Edge,Th,5:00pm,5:50pm,Shari Obrentz,Math & Science Center N301
408,ECS,101-43,Emory Edge,F,9:00am,9:50am,Shari Obrentz,Tarbutton Hall 120A
409,ECS,101-44,Emory Edge,F,9:00am,9:50am,Shari Obrentz,Callaway Center C203
410,ECS,101-45,Emory Edge,F,9:00am,9:50am,Shari Obrentz,Anthropology Building 105
411,ECS,101-46,Emory Edge,F,9:00am,9:50am,Shari Obrentz,Math & Science Center N302
412,ECS,101-47,Emory Edge,F,9:00am,9:50am,Shari Obrentz,Math & Science Center N301
413,ECS,101-48,Emory Edge,F,9:00am,9:50am,Shari Obrentz,White Hall 103
414,ECS,101-49,Emory Edge,F,9:00am,9:50am,Shari Obrentz,Math & Science Center N304
415,ECS,101-50,Emory Edge,F,9:00am,9:50am,Shari Obrentz,White Hall 111
416,ECS,101-51,Emory Edge,F,9:00am,9:50am,Shari Obrentz,White Hall 102
417,ECS,101-52,Emory Edge,F,9:00am,9:50am,Shari Obrentz,Math & Science Center N306
418,ECS,101-53,Emory Edge,F,9:00am,9:50am,Shari Obrentz,Anthropology Building 107
419,ECS,101-54,Emory Edge,F,10:00am,10:50am,Shari Obrentz,Tarbutton Hall 120A
420,ECS,101-55,Emory Edge,F,10:00am,10:50am,Shari Obrentz,Tarbutton Hall 111
421,ECS,101-56,Emory Edge,F,10:00am,10:50am,Shari Obrentz,New Psyc Bldg 235 (36 Eagle Ro
422,ECS,101-57,Emory Edge,F,10:00am,10:50am,Shari Obrentz,Math & Science Center W303
423,ECS,101-58,Emory Edge,F,10:00am,10:50am,Shari Obrentz,Anthropology Building 105
424,ECS,101-59,Emory Edge,F,10:00am,10:50am,Shari Obrentz,Anthropology Building 107
425,ECS,101-60,Emory Edge,F,10:00am,10:50am,Shari Obrentz,New Psyc Bldg 220 (36 Eagle Ro
426,ECS,101-61,Emory Edge,F,10:00am,10:50am,Shari Obrentz,Math & Science Center N301
427,ECS,101-62,Emory Edge,F,10:00am,10:50am,Shari Obrentz,Rich Building 104
428,ECS,101-63,Emory Edge,F,10:00am,10:50am,Shari Obrentz,Emerson Chemistry Bldg. E363
429,ECS,101-64,Emory Edge,F,10:00am,10:50am,Shari Obrentz,Emerson Chemistry Bldg. E102
430,ECS,101-65,Emory Edge,F,11:00am,11:50am,Shari Obrentz,White Hall 102
431,ECS,101-66,Emory Edge,F,11:00am,11:50am,Shari Obrentz,Math & Science Center N301
432,ECS,101-67,Emory Edge,F,11:00am,11:50am,Shari Obrentz,Callaway Center S103
433,ECS,101-68,Emory Edge,F,11:00am,11:50am,Shari Obrentz,White Hall 111
434,ECS,101-69,Emory Edge,F,11:00am,11:50am,Shari Obrentz,Anthropology Building 107
435,ECS,101-70,Emory Edge,F,11:00am,11:50am,Shari Obrentz,Tarbutton Hall 120A
436,ECS,101-71,Emory Edge,F,11:00am,11:50am,Shari Obrentz,Callaway Center C203
437,ECS,101-72,Emory Edge,F,11:00am,11:50am,Shari Obrentz,Bowden Hall 116
438,ECS,101-73,Emory Edge,F,12:00pm,12:50pm,Shari Obrentz,Math & Science Center N301
439,ECS,101-74,Emory Edge,F,12:00pm,12:50pm,Shari Obrentz,Anthropology Building 107
440,ECS,101-75,Emory Edge,F,12:00pm,12:50pm,Shari Obrentz,Anthropology Building 105
441,ECS,101-76,Emory Edge,F,12:00pm,12:50pm,Shari Obrentz,Callaway Center S103
442,ECS,101-77,Emory Edge,F,12:00pm,12:50pm,Shari Obrentz,Math & Science Center W307C
443,ECS,101-78,Emory Edge,F,1:00pm,1:50pm,Shari Obrentz,Anthropology Building 107
444,ECS,101-79,Emory Edge,F,1:00pm,1:50pm,Shari Obrentz,Anthropology Building 105
445,ECS,101-80,Emory Edge,F,1:00pm,1:50pm,Shari Obrentz,Math & Science Center N304
446,ECS,101-81,Emory Edge,F,1:00pm,1:50pm,Shari Obrentz,Math & Science Center N301
447,ECS,101-82,Emory Edge,F,1:00pm,1:50pm,Shari Obrentz,Math & Science Center W307C
448,ECS,101-83,Emory Edge,Th,8:30am,9:20am,Shari Obrentz,Callaway Center C101
449,ECS,102-1,The Liberal Arts Edge,Tu,2:30pm,3:20pm,Robyn Clarke,New Psyc Bldg 250 (36 Eagle Ro
450,ECS,201-1,Emory Edge Transfers,F,11:00am,11:50am,Kimber Clark,Anthropology Building 105
451,ECS,300R-1,Honor Council Practicum,M,5:30pm,7:15pm,Blaire Wilson,Candler Library 114
452,ECS,400R-1,Honor Council Advanced Practicum,M,5:30pm,7:15pm,Blaire Wilson,Candler Library 114
453,M,670-1,Missiology in Ecumenical and Global Perspectives,Th,1:00pm,2:20pm,Luis Souza,Online
455,M,698-1,Special Topics in Mission,TuTh,1:00pm,2:20pm,Richard Darr,Rita Anne Rollins Building_401
457,MSP,501-1,Ethical Issues in Pharmacology,W,3:30pm,4:30pm,Michael Kuhar,Rollins Building 5052
458,MSP,570R-1,Introductory Graduate Seminar,M,12:00pm,1:15pm,Nael McCarty,1462 Clifton Rd 109
460,MSP,790R-1,Advanced Graduate Seminar,M,12:00pm,1:15pm,Nael McCarty,TBA
462,ECON,101-1,Principles of Microeconomics,TuTh,10:00am,11:15am,Hashem Dezhbakhsh,Anthropology Building 303
463,ECON,101-2,Principles of Microeconomics,MW,1:00pm,2:15pm,Hugo Mialon,Anthropology Building 303
464,ECON,101-3,Principles of Microeconomics,MW,11:30am,12:45pm,Shomu Banerjee,Anthropology Building 303
465,ECON,101-4,Principles of Microeconomics,TuTh,4:00pm,5:15pm,Katie Leinenbach,Rich Building 211
466,ECON,112-1,Principles of Macroeconomics,MW,2:30pm,3:45pm,Nelson Lind,White Hall 112
467,ECON,112-2,Principles of Macroeconomics,MW,1:00pm,2:15pm,Musa Ayar,White Hall 207
468,ECON,112-3,Principles of Macroeconomics,TuTh,11:30am,12:45pm,Noah MacDonald,Callaway Center S103
469,ECON,112-4,Principles of Macroeconomics,MW,5:30pm,6:45pm,Jung Kim,Rich Building 211
470,ECON,190-1,Freshman SeminarEconomics,TuTh,2:30pm,3:45pm,David McMillon,Bowden Hall 118
471,ECON,190-3,Freshman SeminarEconomics,MW,10:00am,11:15am,Melvin Ayogu,Bowden Hall 116
472,ECON,201-1,Intermediate Microeconomics,TuTh,8:30am,9:45am,Teddy Kim,White Hall 102
473,ECON,201-2,Intermediate Microeconomics,MW,4:00pm,5:40pm,Shomu Banerjee,White Hall 110
474,ECON,201-3,Intermediate Microeconomics,TuTh,10:00am,11:15am,Maria Arbatskaya,White Hall 111
475,ECON,212-1,Intermediate Macroeconomics,TuTh,4:00pm,5:15pm,Not Listed,Callaway Center C101
476,ECON,212-2,Intermediate Macroeconomics,MW,2:30pm,3:45pm,Kaiji Chen,White Hall 207
477,ECON,212-3,Intermediate Macroeconomics,MW,1:00pm,2:15pm,Vivian Yue,Atwood Chemistry Bldg. 215
478,ECON,215-1,Stocks Bonds  Financial Markets,MW,2:30pm,3:45pm,Musa Ayar,White Hall 102
479,ECON,215-2,Stocks Bonds  Financial Markets,TuTh,10:00am,11:15am,Kelli Lanier,White Hall 112
480,ECON,220-LAB1,Probability and Statistics for Economists,F,3:00pm,3:50pm,Hau Nguyen,White Hall 111
481,ECON,220-LAB2,Probability and Statistics for Economists,F,10:00am,10:50am,Hau Nguyen,White Hall 111
482,ECON,220-LAB3,Probability and Statistics for Economists,F,2:00pm,2:50pm,Hau Nguyen,White Hall 111
483,ECON,220-1,Probability and Statistics for Economists,TuTh,2:30pm,3:45pm,Hau Nguyen,White Hall 103
484,ECON,220-2,Probability and Statistics for Economists,MW,8:30am,9:45am,Paloma Moyano,White Hall 112
485,ECON,220-3,Probability and Statistics for Economists,MW,2:30pm,3:45pm,Jong Kim,White Hall 103
486,ECON,231-1,Introduction to Global Trade and Finance,MW,8:30am,9:45am,Tom Smith,White Hall 102
487,ECON,309W-1,Contemporary Economic Issues,MWF,10:00am,10:50am,Kaushik Mukhopadhaya,Bowden Hall 118
488,ECON,310-1,Experimental Economics,TuTh,8:30am,9:45am,Kelli Lanier,Rich Building 211
489,ECON,320-LAB1,Econometrics,F,11:00am,11:50am,Paloma Moyano,White Hall 110
490,ECON,320-LAB2,Econometrics,F,9:00am,9:50am,Paloma Moyano,White Hall 110
491,ECON,320-LAB3,Econometrics,F,10:00am,10:50am,Paloma Moyano,White Hall 110
492,ECON,320-1,Econometrics,MW,11:30am,12:45pm,Esfandiar Maasoumi,White Hall 110
493,ECON,320-2,Econometrics,MW,8:30am,9:45am,Stefan Hoderlein,White Hall 103
494,ECON,320-3,Econometrics,TuTh,10:00am,11:15am,Zheng Fang,Math & Science Center N304
495,ECON,333-1,Financial Economics,TuTh,1:00pm,2:15pm,Not Listed,North Decatur Building 155
496,ECON,365-1,Environmental Economics and Policy,MW,1:00pm,2:15pm,Farah Hasin,Rich Building 108
497,ECON,366W-1,Development Issues for Africa,MW,2:30pm,3:45pm,Melvin Ayogu,Rich Building 108
498,ECON,371-1,Health Economics,TuTh,2:30pm,3:45pm,Sara Markowitz,Math & Science Center N304
499,ECON,372-1,Health Care Markets,MW,10:00am,11:15am,Ian McCarthy,White Hall 102
500,ECON,385-1,Special Topics in Economics,TuTh,5:30pm,6:45pm,Sam Cherribi,Anthropology Building 303
503,ECON,400-1,Managerial Economics,TuTh,2:30pm,3:45pm,Maria Arbatskaya,White Hall 205
504,ECON,410W-1,Topics In Macroeconomics,MW,5:30pm,6:45pm,Lei Fang,Candler Library 121
505,ECON,411-1,Money  Banking,TuTh,11:30am,12:45pm,Sheila Tschinkel,Rich Building 211
506,ECON,415-1,Behavioral Economics  Finance,MW,7:00pm,8:15pm,JeongHo Kim,Rich Building 211
507,ECON,422-1,Economic Forecasting,MW,10:00am,11:15am,Sue Mialon,Rich Building 211
508,ECON,425-1,Mathematical Economics,TuTh,10:00am,11:15am,InKoo Cho,Math & Science Center W307C
509,ECON,431-1,International Trade,MW,11:30am,12:45pm,Nelson Lind,Rich Building 108
510,ECON,433-1,Advanced Financial Markets,MW,10:00am,11:15am,Caroline Fohlin,Rich Building 103
511,ECON,446-1,Housing and Mortgage Markets,MW,2:30pm,3:45pm,Not Listed,Math & Science Center N306
513,ECON,485-1,Advanced Topics in Economics,F,1:00pm,3:45pm,Stephen OConnell,Candler Library 123
514,ECON,485-2,Advanced Topics in Economics,MW,4:00pm,5:15pm,Keith Robinson,Rich Building 108
515,ECON,495A-1,Honors Seminar,F,8:30am,11:15am,Stephen OConnell,Carlos Hall 212
516,ECON,499R-1,Undergraduate Research in Economics,TuTh,4:00pm,5:15pm,Caroline Fohlin,Rich Building 108
517,ECON,526-1,Quantitative Methods I,MTuWThF,2:00pm,4:00pm,Daniel Levy,Rich Building 108
518,ECON,526-2,Quantitative Methods I,TuTh,4:00pm,5:15pm,Not Listed,Candler Library 122
519,ECON,600-1,Microeconomic Theory I,TuTh,10:00am,11:15am,Teddy Kim,Rich Building 108
520,ECON,610-1,Macroeconomic Theory I,MW,2:30pm,3:45pm,Vivian Yue,Bowden Hall 118
521,ECON,620-1,Probability Theory and Statistical Inference,MW,1:00pm,2:15pm,Elena Pesavento,Bowden Hall 118
522,ECON,622-1,Econometric Methods II,TuTh,8:30am,9:45am,Zheng Fang,Rich Building 103
523,ECON,626-1,Quantitative Methods II,MWF,2:30pm,5:30pm,Daniel Levy,New Psyc Bldg 561 (36 Eagle Ro
524,ECON,693-1,Teaching Economics,MW,11:30am,12:45pm,Jong Kim,Bowden Hall 118
525,ECON,711-1,MonetaryFinancial Economics,TuTh,4:00pm,5:15pm,Not Listed,Rich Building 103
526,ECON,720-1,Topics in Macroeconomics and Finance,MW,4:00pm,5:15pm,Not Listed,Callaway Center S104
527,ECON,725-1,Computer Programming  Data Management in Economics,MW,8:30am,9:45am,David JachoChavez,Rich Building 103
528,ECON,761-1,Mrkt Struct  Imperfct Competition,TuTh,2:30pm,3:45pm,InKoo Cho,Math & Science Center E301A
529,ECON,770-1,Health Economics I,TuTh,10:00am,11:15am,Sara Markowitz,Registrar Room Pool Requested
530,ECON,791G-1,Dissertation Workshop I,MWF,4:00pm,5:30pm,InKoo Cho,Rich Building 104
531,ECON,791G-2,Dissertation Workshop I,Tu,1:00pm,3:45pm,Sara Markowitz,Registrar Room Pool Requested
538,ECON,212-1,Intermediate Macroeconomics,TuTh,11:30am,12:45pm,Jasminka Ninkovic,Johnson Hall 202
539,ECON,212-2,Intermediate Macroeconomics,TuTh,2:30pm,3:45pm,Jasminka Ninkovic,Pierce Hall 239
540,ECON,385R-1,Special Topics In Economics,TuTh,2:30pm,3:45pm,Teresa Romano,Pierce Hall 237
541,PC,501-1,Introduction To Pastoral Care,Th,2:30pm,5:30pm,Gregory Ellison,Rita Anne Rollins Building_322
542,PC,501-10,Introduction To Pastoral Care,M,2:30pm,4:30pm,Keith Menhinick,Online
543,PC,610-1,Crisis Ministry,W,1:00pm,4:00pm,Keith Menhinick,Rita Anne Rollins Building_401
544,PC,612-1,Spirituality and Health,M,2:30pm,5:30pm,Lahronda Little,Rita Anne Rollins Building_411
545,PC,635-800,Trauma Theology and Pastoral Care,MTuWThF,9:00am,1:00pm,Danielle Hansen,Rita Anne Rollins Building_447
546,RUSS,101-1,Elementary Russian I,MW,10:00am,10:50am,Not Listed,Online/Candler Library 101
547,RUSS,101-2,Elementary Russian I,MW,11:30am,12:20pm,Not Listed,Online
548,RUSS,201-1,Interm Russ ConversationReading,MW,11:30am,12:20pm,Vera Proskurina,Online/Callaway Center S103
549,RUSS,271W-1,Imperial Russian Culture,TuTh,2:30pm,3:45pm,Juliette Apkarian,MODERN LANGUAGE_330
550,RUSS,311-1,Topics Russian Fiction and Nonfiction,MW,1:00pm,2:15pm,Vera Proskurina,Callaway Center S103
566,TATT,605NRSG-1,Teaching Assistantship,W,11:00am,11:50am,Ann Rogers,Nursing School 124
611,THM,501-1,ThM Project Seminar,F,1:00pm,2:00pm,Joy McDougall,Rita Anne Rollins Building_322
628,HLTH,100-1,Its Your Health  Wellbeing,Tu,11:30am,12:20pm,Lisa DuPree,Online
629,HLTH,100-2,Its Your Health  Wellbeing,Tu,11:30am,12:20pm,Lisa DuPree,Online
630,HLTH,100-3,Its Your Health  Wellbeing,Tu,11:30am,12:20pm,Lisa DuPree,Online
631,HLTH,100-4,Its Your Health  Wellbeing,Tu,11:30am,12:20pm,Lisa DuPree,Online
632,HLTH,100-5,Its Your Health  Wellbeing,Tu,1:00pm,1:50pm,Lisa DuPree,Online
633,HLTH,100-6,Its Your Health  Wellbeing,Tu,1:00pm,1:50pm,Lisa DuPree,Online
634,HLTH,100-7,Its Your Health  Wellbeing,Tu,1:00pm,1:50pm,Lisa DuPree,Online
635,HLTH,100-8,Its Your Health  Wellbeing,Tu,1:00pm,1:50pm,Lisa DuPree,Online
636,HLTH,100-9,Its Your Health  Wellbeing,Tu,1:00pm,1:50pm,Lisa DuPree,Online
637,HLTH,100-10,Its Your Health  Wellbeing,Tu,1:00pm,1:50pm,Lisa DuPree,Online
638,HLTH,100-11,Its Your Health  Wellbeing,Tu,1:00pm,1:50pm,Lisa DuPree,Online
639,HLTH,100-12,Its Your Health  Wellbeing,Tu,1:00pm,1:50pm,Lisa DuPree,Online
640,HLTH,100-13,Its Your Health  Wellbeing,W,8:30am,9:20am,Lisa DuPree,Emerson Chemistry Bldg. E102
641,HLTH,100-14,Its Your Health  Wellbeing,W,8:30am,9:20am,Lisa DuPree,Tarbutton Hall 106
642,HLTH,100-15,Its Your Health  Wellbeing,W,8:30am,9:20am,Lisa DuPree,Tarbutton Hall 105
643,HLTH,100-16,Its Your Health  Wellbeing,W,8:30am,9:20am,Lisa DuPree,Tarbutton Hall 111
644,HLTH,100-17,Its Your Health  Wellbeing,W,10:00am,10:50am,Lisa DuPree,Online
645,HLTH,100-18,Its Your Health  Wellbeing,W,10:00am,10:50am,Lisa DuPree,Online
646,HLTH,100-19,Its Your Health  Wellbeing,W,10:00am,10:50am,Lisa DuPree,Online
647,HLTH,100-20,Its Your Health  Wellbeing,W,10:00am,10:50am,Lisa DuPree,Online
648,HLTH,100-21,Its Your Health  Wellbeing,W,10:00am,10:50am,Lisa DuPree,Online
649,HLTH,100-22,Its Your Health  Wellbeing,W,10:00am,10:50am,Lisa DuPree,Online
650,HLTH,100-23,Its Your Health  Wellbeing,W,10:00am,10:50am,Lisa DuPree,Online
651,HLTH,100-24,Its Your Health  Wellbeing,W,10:00am,10:50am,Lisa DuPree,Online
652,HLTH,100-25,Its Your Health  Wellbeing,W,1:00pm,1:50pm,Lisa DuPree,Online
653,HLTH,100-26,Its Your Health  Wellbeing,W,1:00pm,1:50pm,Lisa DuPree,Online
654,HLTH,100-27,Its Your Health  Wellbeing,W,1:00pm,1:50pm,Lisa DuPree,Online
655,HLTH,100-28,Its Your Health  Wellbeing,W,1:00pm,1:50pm,Lisa DuPree,Online
656,HLTH,100-29,Its Your Health  Wellbeing,W,1:00pm,1:50pm,Lisa DuPree,Online
657,HLTH,100-30,Its Your Health  Wellbeing,W,1:00pm,1:50pm,Lisa DuPree,Online
658,HLTH,100-31,Its Your Health  Wellbeing,W,1:00pm,1:50pm,Lisa DuPree,Online
659,HLTH,100-32,Its Your Health  Wellbeing,W,1:00pm,1:50pm,Lisa DuPree,Online
660,HLTH,100-33,Its Your Health  Wellbeing,W,4:00pm,4:50pm,Lisa DuPree,Tarbutton Hall 218
661,HLTH,100-34,Its Your Health  Wellbeing,W,4:00pm,4:50pm,Lisa DuPree,Emerson Chemistry Bldg. E363
662,HLTH,100-35,Its Your Health  Wellbeing,W,4:00pm,4:50pm,Lisa DuPree,Tarbutton Hall 106
663,HLTH,100-36,Its Your Health  Wellbeing,W,4:00pm,4:50pm,Lisa DuPree,Tarbutton Hall 111
664,HLTH,100-37,Its Your Health  Wellbeing,W,5:30pm,6:20pm,Lisa DuPree,Tarbutton Hall 120A
665,HLTH,100-38,Its Your Health  Wellbeing,W,5:30pm,6:20pm,Lisa DuPree,Tarbutton Hall 106
666,HLTH,100-39,Its Your Health  Wellbeing,W,5:30pm,6:20pm,Lisa DuPree,Tarbutton Hall 105
667,HLTH,100-40,Its Your Health  Wellbeing,W,5:30pm,6:20pm,Lisa DuPree,Emerson Chemistry Bldg. E102
668,HLTH,100-41,Its Your Health  Wellbeing,Th,8:30am,9:20am,Lisa DuPree,Tarbutton Hall 111
669,HLTH,100-42,Its Your Health  Wellbeing,Th,8:30am,9:20am,Lisa DuPree,Emerson Chemistry Bldg. E102
670,HLTH,100-43,Its Your Health  Wellbeing,Th,8:30am,9:20am,Lisa DuPree,Tarbutton Hall 106
671,HLTH,100-44,Its Your Health  Wellbeing,Th,8:30am,9:20am,Lisa DuPree,Tarbutton Hall 218
672,HLTH,100-45,Its Your Health  Wellbeing,Th,10:00am,10:50am,Lisa DuPree,Online
673,HLTH,100-46,Its Your Health  Wellbeing,Th,10:00am,10:50am,Lisa DuPree,Online
674,HLTH,100-47,Its Your Health  Wellbeing,Th,10:00am,10:50am,Lisa DuPree,Online
675,HLTH,100-48,Its Your Health  Wellbeing,Th,10:00am,10:50am,Lisa DuPree,Online
676,HLTH,100-49,Its Your Health  Wellbeing,Th,4:00pm,4:50pm,Lisa DuPree,Tarbutton Hall 105
677,HLTH,100-50,Its Your Health  Wellbeing,Th,4:00pm,4:50pm,Lisa DuPree,Tarbutton Hall 120A
678,HLTH,100-51,Its Your Health  Wellbeing,Th,4:00pm,4:50pm,Lisa DuPree,Emerson Chemistry Bldg. E102
679,HLTH,100-52,Its Your Health  Wellbeing,Th,4:00pm,4:50pm,Lisa DuPree,Emerson Chemistry Bldg. E363
680,HLTH,100-53,Its Your Health  Wellbeing,Th,5:30pm,6:20pm,Lisa DuPree,Tarbutton Hall 105
681,HLTH,100-54,Its Your Health  Wellbeing,Th,5:30pm,6:20pm,Lisa DuPree,Tarbutton Hall 218
682,HLTH,100-55,Its Your Health  Wellbeing,Th,5:30pm,6:20pm,Lisa DuPree,Tarbutton Hall 111
683,HLTH,100-56,Its Your Health  Wellbeing,Th,5:30pm,6:20pm,Lisa DuPree,Tarbutton Hall 106
684,HLTH,100-57,Its Your Health  Wellbeing,F,8:30am,9:20am,Lisa DuPree,Tarbutton Hall 105
685,HLTH,100-58,Its Your Health  Wellbeing,F,8:30am,9:20am,Lisa DuPree,Emerson Chemistry Bldg. E102
686,HLTH,100-59,Its Your Health  Wellbeing,F,8:30am,9:20am,Lisa DuPree,Tarbutton Hall 111
687,HLTH,100-60,Its Your Health  Wellbeing,F,8:30am,9:20am,Lisa DuPree,Emerson Chemistry Bldg. E363
688,HLTH,100-61,Its Your Health  Wellbeing,F,10:00am,10:50am,Lisa DuPree,Online
689,HLTH,100-62,Its Your Health  Wellbeing,F,10:00am,10:50am,Lisa DuPree,Online
690,HLTH,100-63,Its Your Health  Wellbeing,F,10:00am,10:50am,Lisa DuPree,Online
691,HLTH,100-64,Its Your Health  Wellbeing,F,10:00am,10:50am,Lisa DuPree,Online
692,HLTH,100-65,Its Your Health  Wellbeing,F,10:00am,10:50am,Lisa DuPree,White Hall 102
693,HLTH,100-66,Its Your Health  Wellbeing,F,10:00am,10:50am,Lisa DuPree,Tarbutton Hall 106
694,HLTH,100-67,Its Your Health  Wellbeing,F,10:00am,10:50am,Lisa DuPree,Ignatius Few Building_129
695,HLTH,100-68,Its Your Health  Wellbeing,F,11:30am,12:20pm,Lisa DuPree,Online
696,HLTH,100-69,Its Your Health  Wellbeing,F,11:30am,12:20pm,Lisa DuPree,Online
697,HLTH,100-70,Its Your Health  Wellbeing,F,11:30am,12:20pm,Lisa DuPree,Online
698,HLTH,100-71,Its Your Health  Wellbeing,F,11:30am,12:20pm,Lisa DuPree,Online
699,HLTH,100-72,Its Your Health  Wellbeing,F,11:30am,12:20pm,Lisa DuPree,Tarbutton Hall 105
700,HLTH,100-73,Its Your Health  Wellbeing,F,11:30am,12:20pm,Lisa DuPree,Emerson Chemistry Bldg. E363
701,HLTH,100-74,Its Your Health  Wellbeing,F,11:30am,12:20pm,Lisa DuPree,Emerson Chemistry Bldg. E102
702,HLTH,100-75,Its Your Health  Wellbeing,F,1:00pm,1:50pm,Lisa DuPree,Online
703,HLTH,100-76,Its Your Health  Wellbeing,F,1:00pm,1:50pm,Lisa DuPree,Online
704,HLTH,100-77,Its Your Health  Wellbeing,F,1:00pm,1:50pm,Lisa DuPree,Online
705,HLTH,100-78,Its Your Health  Wellbeing,F,1:00pm,1:50pm,Lisa DuPree,Online
706,HLTH,100-79,Its Your Health  Wellbeing,F,1:00pm,1:50pm,Lisa DuPree,Emerson Chemistry Bldg. E102
707,HLTH,100-80,Its Your Health  Wellbeing,F,1:00pm,1:50pm,Lisa DuPree,Emerson Chemistry Bldg. E363
708,HLTH,100-81,Its Your Health  Wellbeing,F,1:00pm,1:50pm,Lisa DuPree,Bowden Hall 116
709,HLTH,100-82,Its Your Health  Wellbeing,F,4:00pm,4:50pm,Lisa DuPree,Tarbutton Hall 120A
710,HLTH,190-1,Freshman Seminar Human Health,MW,1:00pm,2:15pm,Jill Welkley,Emerson Chemistry Bldg. E102
711,HLTH,207-1,Fundamentals of Epidemiology,MW,1:00pm,2:15pm,Lauren ChristiansenLindquist,Online
712,HLTH,220-1,Introduction to Nutrition Science,MW,10:00am,11:15am,Myra WoodworthHobbs,White Hall 110
713,HLTH,230-1,Health Wellbeing  Humanities,TuTh,1:00pm,2:15pm,Chris Eagle,White Hall 102
714,HLTH,230-2,Health Wellbeing  Humanities,TuTh,2:30pm,3:45pm,Chris Eagle,White Hall 102
715,HLTH,250-1,Foundations of Global Health,TuTh,10:00am,11:15am,Rachel HallClifford,Online
716,HLTH,285-1,Topics in Human Health,TuTh,8:30am,9:45am,Robert Hood,Tarbutton Hall 120A
717,HLTH,300R-1,Peer Health Partners,M,2:30pm,3:45pm,Fatima Waseem,Callaway Center C101
719,HLTH,310-1,Defining Health Biocultural Perspectives,TuTh,1:00pm,2:15pm,Michelle Lampl,Online
720,HLTH,314-1,The Science of Sleep,MW,2:30pm,3:45pm,Amanda Freeman,Emerson Chemistry Bldg. E102
